Ahal_ID	PSnum	PSname	PScontinuity
g24842	6	Embryophyta	1
g24843	9	Spermatophyta	1
g24844	18	Brassicaceae	1
g24845	15	rosids	0.8
g24846	7	Tracheophyta	0.909090909090909
g24847	10	Magnoliopsida	1
g24848	10	Magnoliopsida	1
g24850	17	Brassicales	1
g24851	15	rosids	1
g24852	2	Eukaryota	1
g24853	6	Embryophyta	0.666666666666667
g24854	3	Viridiplantae	1
g24855	6	Embryophyta	0.916666666666667
g24857	10	Magnoliopsida	0.75
g24858	22	Arabidopsis halleri subsp. gemmifera	1
g24859	22	Arabidopsis halleri subsp. gemmifera	1
g24860	2	Eukaryota	0.933333333333333
g24861	18	Brassicaceae	1
g24862	20	Arabidopsis	1
g24863	2	Eukaryota	0.866666666666667
g24864	2	Eukaryota	1
g24865	5	Streptophytina	1
g24866	2	Eukaryota	1
g24868	11	Mesangiospermae	0.571428571428571
g24869	20	Arabidopsis	1
g24870	6	Embryophyta	1
g24872	3	Viridiplantae	1
g24873	6	Embryophyta	0.666666666666667
g24874	18	Brassicaceae	1
g24875	3	Viridiplantae	0.857142857142857
g24877	22	Arabidopsis halleri subsp. gemmifera	1
g24878	17	Brassicales	1
g24880	9	Spermatophyta	1
g24881	17	Brassicales	1
g24882	18	Brassicaceae	1
g24883	8	Euphyllophyta	0.9
g24884	6	Embryophyta	1
g24885	7	Tracheophyta	1
g24886	18	Brassicaceae	1
g24887	6	Embryophyta	1
g24888	2	Eukaryota	0.866666666666667
g24889	18	Brassicaceae	1
g24890	9	Spermatophyta	1
g24891	5	Streptophytina	1
g24892	15	rosids	1
g24893	18	Brassicaceae	1
g24894	9	Spermatophyta	0.888888888888889
g24895	18	Brassicaceae	1
g24896	17	Brassicales	1
g24897	17	Brassicales	1
g24900	17	Brassicales	1
g24901	17	Brassicales	1
g24902	20	Arabidopsis	1
g24903	17	Brassicales	1
g24905	14	Pentapetalae	1
g24906	18	Brassicaceae	1
g24907	15	rosids	1
g24908	18	Brassicaceae	1
g24910	18	Brassicaceae	1
g24912	17	Brassicales	1
g24913	2	Eukaryota	1
g24914	10	Magnoliopsida	1
g24915	7	Tracheophyta	0.909090909090909
g24919	18	Brassicaceae	1
g24920	18	Brassicaceae	1
g24921	20	Arabidopsis	1
g24922	17	Brassicales	1
g24923	10	Magnoliopsida	0.75
g24924	8	Euphyllophyta	0.9
g24925	10	Magnoliopsida	1
g24926	2	Eukaryota	1
g24927	6	Embryophyta	1
g24928	9	Spermatophyta	0.888888888888889
g24929	11	Mesangiospermae	1
g24930	20	Arabidopsis	1
g24931	10	Magnoliopsida	1
g24932	6	Embryophyta	1
g24933	9	Spermatophyta	1
g24934	6	Embryophyta	0.666666666666667
g24935	6	Embryophyta	1
g24936	3	Viridiplantae	0.928571428571429
g24937	5	Streptophytina	1
g24939	6	Embryophyta	0.75
g24940	11	Mesangiospermae	0.857142857142857
g24941	2	Eukaryota	1
g24943	6	Embryophyta	0.916666666666667
g24944	18	Brassicaceae	1
g24945	20	Arabidopsis	1
g24946	9	Spermatophyta	1
g24947	11	Mesangiospermae	0.714285714285714
g24948	11	Mesangiospermae	0.714285714285714
g24949	11	Mesangiospermae	0.714285714285714
g24950	11	Mesangiospermae	1
g24951	2	Eukaryota	1
g24952	18	Brassicaceae	1
g24953	22	Arabidopsis halleri subsp. gemmifera	1
g24954	6	Embryophyta	1
g24955	6	Embryophyta	1
g24956	17	Brassicales	1
g24959	22	Arabidopsis halleri subsp. gemmifera	1
g24960	10	Magnoliopsida	1
g24961	6	Embryophyta	1
g24962	17	Brassicales	1
g24964	9	Spermatophyta	1
g24965	9	Spermatophyta	1
g24968	18	Brassicaceae	1
g24969	2	Eukaryota	0.933333333333333
g24970	22	Arabidopsis halleri subsp. gemmifera	1
g24971	6	Embryophyta	1
g24974	22	Arabidopsis halleri subsp. gemmifera	1
g24976	22	Arabidopsis halleri subsp. gemmifera	1
g24977	6	Embryophyta	0.75
g24978	20	Arabidopsis	1
g24980	11	Mesangiospermae	1
g24981	1	cellular organisms	1
g24982	10	Magnoliopsida	1
g24983	22	Arabidopsis halleri subsp. gemmifera	1
g24984	5	Streptophytina	1
g24985	8	Euphyllophyta	0.8
g24986	5	Streptophytina	1
g24987	11	Mesangiospermae	1
g24988	11	Mesangiospermae	0.714285714285714
g24989	9	Spermatophyta	1
g24990	17	Brassicales	1
g24991	20	Arabidopsis	1
g24993	17	Brassicales	1
g24994	5	Streptophytina	0.846153846153846
g24995	6	Embryophyta	0.75
g24996	5	Streptophytina	1
g24997	15	rosids	0.8
g24999	2	Eukaryota	0.866666666666667
g25000	9	Spermatophyta	0.555555555555556
g25001	9	Spermatophyta	1
g25002	18	Brassicaceae	1
g25003	22	Arabidopsis halleri subsp. gemmifera	1
g25004	9	Spermatophyta	1
g25005	2	Eukaryota	0.933333333333333
g25006	6	Embryophyta	1
g25008	6	Embryophyta	0.916666666666667
g25009	6	Embryophyta	0.916666666666667
g25011	6	Embryophyta	0.916666666666667
g25012	3	Viridiplantae	0.928571428571429
g25013	10	Magnoliopsida	1
g25014	3	Viridiplantae	0.857142857142857
g25015	6	Embryophyta	1
g25016	20	Arabidopsis	1
g25017	17	Brassicales	1
g25018	18	Brassicaceae	1
g25020	9	Spermatophyta	1
g25021	6	Embryophyta	0.916666666666667
g25022	6	Embryophyta	1
g25023	11	Mesangiospermae	1
g25025	18	Brassicaceae	0.666666666666667
g25026	18	Brassicaceae	1
g25027	18	Brassicaceae	1
g25028	20	Arabidopsis	1
g25030	18	Brassicaceae	1
g25031	6	Embryophyta	1
g25032	6	Embryophyta	1
g25033	20	Arabidopsis	1
g25034	17	Brassicales	1
g25035	18	Brassicaceae	1
g25036	18	Brassicaceae	1
g25037	20	Arabidopsis	1
g25038	3	Viridiplantae	0.785714285714286
g25039	5	Streptophytina	0.846153846153846
g25040	6	Embryophyta	1
g25041	6	Embryophyta	0.916666666666667
g25043	18	Brassicaceae	1
g25044	17	Brassicales	1
g25045	18	Brassicaceae	1
g25046	18	Brassicaceae	1
g25047	20	Arabidopsis	1
g25048	20	Arabidopsis	1
g25049	18	Brassicaceae	1
g25050	6	Embryophyta	1
g25051	6	Embryophyta	1
g25052	17	Brassicales	1
g25053	20	Arabidopsis	1
g25054	20	Arabidopsis	1
g25055	2	Eukaryota	1
g25056	5	Streptophytina	1
g25057	5	Streptophytina	1
g25059	9	Spermatophyta	0.888888888888889
g25060	5	Streptophytina	0.923076923076923
g25063	5	Streptophytina	0.923076923076923
g25064	5	Streptophytina	0.923076923076923
g25067	18	Brassicaceae	0.666666666666667
g25068	20	Arabidopsis	1
g25069	18	Brassicaceae	1
g25070	20	Arabidopsis	1
g25073	6	Embryophyta	0.666666666666667
g25074	22	Arabidopsis halleri subsp. gemmifera	1
g25076	9	Spermatophyta	0.888888888888889
g25077	15	rosids	1
g25078	11	Mesangiospermae	0.285714285714286
g25080	22	Arabidopsis halleri subsp. gemmifera	1
g25084	17	Brassicales	1
g25085	11	Mesangiospermae	0.857142857142857
g25086	17	Brassicales	1
g25088	9	Spermatophyta	0.222222222222222
g25089	11	Mesangiospermae	0.714285714285714
g25090	18	Brassicaceae	1
g25091	6	Embryophyta	1
g25092	6	Embryophyta	1
g25093	18	Brassicaceae	1
g25095	17	Brassicales	1
g25096	5	Streptophytina	1
g25097	20	Arabidopsis	1
g25098	10	Magnoliopsida	0.875
g25099	20	Arabidopsis	1
g25100	20	Arabidopsis	1
g25101	22	Arabidopsis halleri subsp. gemmifera	1
g25102	6	Embryophyta	1
g25103	17	Brassicales	1
g25104	14	Pentapetalae	1
g25105	18	Brassicaceae	1
g25106	20	Arabidopsis	1
g25107	9	Spermatophyta	1
g25108	18	Brassicaceae	1
g25109	20	Arabidopsis	1
g25110	11	Mesangiospermae	0.857142857142857
g25111	20	Arabidopsis	1
g25112	18	Brassicaceae	0.666666666666667
g25113	18	Brassicaceae	1
g25115	20	Arabidopsis	1
g25116	20	Arabidopsis	1
g25117	18	Brassicaceae	1
g25119	20	Arabidopsis	1
g25120	22	Arabidopsis halleri subsp. gemmifera	1
g25121	17	Brassicales	0.75
g25122	11	Mesangiospermae	1
g25123	17	Brassicales	1
g25124	22	Arabidopsis halleri subsp. gemmifera	1
g25125	10	Magnoliopsida	0.75
g25126	17	Brassicales	1
g25127	6	Embryophyta	1
g25129	18	Brassicaceae	1
g25131	10	Magnoliopsida	1
g25132	2	Eukaryota	1
g25133	18	Brassicaceae	1
g25134	10	Magnoliopsida	1
g25135	20	Arabidopsis	1
g25137	20	Arabidopsis	1
g25138	7	Tracheophyta	1
g25139	20	Arabidopsis	1
g25141	10	Magnoliopsida	0.875
g25143	6	Embryophyta	0.833333333333333
g25144	18	Brassicaceae	1
g25145	10	Magnoliopsida	0.875
g25146	18	Brassicaceae	1
g25147	20	Arabidopsis	1
g25148	2	Eukaryota	1
g25150	18	Brassicaceae	1
g25151	10	Magnoliopsida	1
g25152	6	Embryophyta	1
g25153	18	Brassicaceae	1
g25154	18	Brassicaceae	1
g25156	18	Brassicaceae	1
g25157	10	Magnoliopsida	1
g25158	9	Spermatophyta	1
g25159	20	Arabidopsis	1
g25160	10	Magnoliopsida	0.875
g25161	18	Brassicaceae	1
g25162	18	Brassicaceae	1
g25163	20	Arabidopsis	1
g25164	20	Arabidopsis	1
g25165	10	Magnoliopsida	0.875
g25166	20	Arabidopsis	1
g25167	7	Tracheophyta	0.727272727272727
g25168	9	Spermatophyta	1
g25169	11	Mesangiospermae	1
g25171	18	Brassicaceae	1
g25173	3	Viridiplantae	1
g25174	17	Brassicales	1
g25176	22	Arabidopsis halleri subsp. gemmifera	1
g25177	22	Arabidopsis halleri subsp. gemmifera	1
g25178	9	Spermatophyta	1
g25180	5	Streptophytina	0.923076923076923
g25181	3	Viridiplantae	1
g25182	17	Brassicales	1
g25183	5	Streptophytina	1
g25184	18	Brassicaceae	1
g25185	18	Brassicaceae	1
g25186	2	Eukaryota	1
g25187	17	Brassicales	1
g25188	10	Magnoliopsida	0.625
g25190	11	Mesangiospermae	0.857142857142857
g25191	17	Brassicales	1
g25192	18	Brassicaceae	1
g25193	20	Arabidopsis	1
g25194	17	Brassicales	1
g25195	6	Embryophyta	1
g25196	20	Arabidopsis	1
g25198	6	Embryophyta	0.833333333333333
g25199	20	Arabidopsis	1
g25200	7	Tracheophyta	0.363636363636364
g25201	6	Embryophyta	1
g25202	9	Spermatophyta	1
g25205	15	rosids	1
g25206	20	Arabidopsis	1
g25207	9	Spermatophyta	1
g25208	10	Magnoliopsida	1
g25209	9	Spermatophyta	1
g25210	9	Spermatophyta	1
g25211	9	Spermatophyta	1
g25212	2	Eukaryota	1
g25213	10	Magnoliopsida	0.875
g25214	9	Spermatophyta	1
g25215	10	Magnoliopsida	1
g25216	3	Viridiplantae	0.928571428571429
g25217	18	Brassicaceae	1
g25218	11	Mesangiospermae	1
g25219	5	Streptophytina	1
g25220	6	Embryophyta	0.833333333333333
g25221	17	Brassicales	1
g25223	18	Brassicaceae	1
g25224	20	Arabidopsis	1
g25226	17	Brassicales	1
g25227	9	Spermatophyta	1
g25228	18	Brassicaceae	1
g25229	22	Arabidopsis halleri subsp. gemmifera	1
g25230	17	Brassicales	1
g25231	17	Brassicales	1
g25232	17	Brassicales	1
g25234	18	Brassicaceae	1
g25235	5	Streptophytina	1
g25236	5	Streptophytina	1
g25237	15	rosids	1
g25241	20	Arabidopsis	1
g25243	15	rosids	1
g25244	11	Mesangiospermae	0.857142857142857
g25245	6	Embryophyta	1
g25246	10	Magnoliopsida	1
g25247	18	Brassicaceae	1
g25248	17	Brassicales	1
g25251	22	Arabidopsis halleri subsp. gemmifera	1
g25252	18	Brassicaceae	1
g25253	18	Brassicaceae	1
g25254	14	Pentapetalae	1
g25256	15	rosids	0.6
g25257	10	Magnoliopsida	1
g25258	3	Viridiplantae	0.928571428571429
g25259	6	Embryophyta	0.916666666666667
g25264	11	Mesangiospermae	1
g25268	9	Spermatophyta	0.888888888888889
g25269	9	Spermatophyta	1
g25270	6	Embryophyta	1
g25271	17	Brassicales	1
g25272	6	Embryophyta	0.916666666666667
g25273	18	Brassicaceae	1
g25274	11	Mesangiospermae	1
g25275	9	Spermatophyta	0.777777777777778
g25278	20	Arabidopsis	1
g25279	18	Brassicaceae	0.666666666666667
g25280	17	Brassicales	1
g25283	17	Brassicales	1
g25284	15	rosids	1
g25285	6	Embryophyta	0.916666666666667
g25286	18	Brassicaceae	1
g25287	18	Brassicaceae	1
g25288	22	Arabidopsis halleri subsp. gemmifera	1
g25290	18	Brassicaceae	1
g25291	18	Brassicaceae	1
g25292	6	Embryophyta	1
g25293	5	Streptophytina	1
g25294	6	Embryophyta	1
g25296	17	Brassicales	1
g25297	18	Brassicaceae	1
g25298	6	Embryophyta	1
g25299	11	Mesangiospermae	1
g25300	18	Brassicaceae	0.666666666666667
g25301	10	Magnoliopsida	0.875
g25302	20	Arabidopsis	1
g25303	9	Spermatophyta	1
g25304	17	Brassicales	1
g25305	6	Embryophyta	1
g25307	11	Mesangiospermae	0.857142857142857
g25308	2	Eukaryota	0.866666666666667
g25309	17	Brassicales	1
g25310	9	Spermatophyta	1
g25311	9	Spermatophyta	1
g25312	6	Embryophyta	1
g25313	18	Brassicaceae	1
g25315	10	Magnoliopsida	0.875
g25316	18	Brassicaceae	1
g25317	14	Pentapetalae	1
g25318	7	Tracheophyta	0.909090909090909
g25319	6	Embryophyta	1
g25320	18	Brassicaceae	1
g25321	22	Arabidopsis halleri subsp. gemmifera	1
g25322	10	Magnoliopsida	1
g25323	18	Brassicaceae	1
g25324	9	Spermatophyta	0.888888888888889
g25325	9	Spermatophyta	0.888888888888889
g25326	22	Arabidopsis halleri subsp. gemmifera	1
g25327	9	Spermatophyta	0.888888888888889
g25328	9	Spermatophyta	0.888888888888889
g25329	9	Spermatophyta	0.888888888888889
g25331	6	Embryophyta	1
g25333	9	Spermatophyta	0.888888888888889
g25335	2	Eukaryota	1
g25336	20	Arabidopsis	1
g25337	9	Spermatophyta	1
g25340	2	Eukaryota	1
g25341	5	Streptophytina	1
g25342	6	Embryophyta	1
g25343	18	Brassicaceae	0.666666666666667
g25344	18	Brassicaceae	1
g25345	15	rosids	1
g25346	6	Embryophyta	1
g25347	7	Tracheophyta	0.818181818181818
g25349	22	Arabidopsis halleri subsp. gemmifera	1
g25350	20	Arabidopsis	1
g25351	20	Arabidopsis	1
g25352	22	Arabidopsis halleri subsp. gemmifera	1
g25353	9	Spermatophyta	1
g25354	3	Viridiplantae	1
g25355	6	Embryophyta	0.916666666666667
g25356	2	Eukaryota	1
g25357	11	Mesangiospermae	1
g25358	20	Arabidopsis	1
g25359	3	Viridiplantae	0.857142857142857
g25360	18	Brassicaceae	1
g25361	11	Mesangiospermae	1
g25362	5	Streptophytina	1
g25363	15	rosids	0.8
g25364	18	Brassicaceae	1
g25365	7	Tracheophyta	0.909090909090909
g25366	15	rosids	0.8
g25367	6	Embryophyta	0.916666666666667
g25368	10	Magnoliopsida	1
g25369	20	Arabidopsis	1
g25370	22	Arabidopsis halleri subsp. gemmifera	1
g25371	10	Magnoliopsida	1
g25372	11	Mesangiospermae	0.857142857142857
g25374	5	Streptophytina	0.923076923076923
g25375	22	Arabidopsis halleri subsp. gemmifera	1
g25376	11	Mesangiospermae	0.857142857142857
g25377	17	Brassicales	1
g25378	20	Arabidopsis	1
g25379	22	Arabidopsis halleri subsp. gemmifera	1
g25380	9	Spermatophyta	1
g25383	20	Arabidopsis	1
g25384	22	Arabidopsis halleri subsp. gemmifera	1
g25386	17	Brassicales	1
g25387	6	Embryophyta	0.916666666666667
g25388	10	Magnoliopsida	1
g25396	18	Brassicaceae	0.666666666666667
g25397	11	Mesangiospermae	1
g25398	20	Arabidopsis	1
g25399	18	Brassicaceae	1
g25401	18	Brassicaceae	1
g25402	20	Arabidopsis	1
g25403	9	Spermatophyta	1
g25404	6	Embryophyta	0.916666666666667
g25405	10	Magnoliopsida	0.875
g25407	17	Brassicales	1
g25408	20	Arabidopsis	1
g25410	11	Mesangiospermae	0.714285714285714
g25411	17	Brassicales	1
g25412	7	Tracheophyta	1
g25413	5	Streptophytina	0.384615384615385
g25414	5	Streptophytina	0.923076923076923
g25418	9	Spermatophyta	0.888888888888889
g25419	9	Spermatophyta	0.888888888888889
g25420	9	Spermatophyta	0.888888888888889
g25421	15	rosids	0.6
g25422	9	Spermatophyta	0.888888888888889
g25423	9	Spermatophyta	0.888888888888889
g25424	1	cellular organisms	0.9375
g25428	18	Brassicaceae	1
g25429	10	Magnoliopsida	1
g25430	18	Brassicaceae	1
g25431	6	Embryophyta	1
g25434	22	Arabidopsis halleri subsp. gemmifera	1
g25436	6	Embryophyta	0.833333333333333
g25437	9	Spermatophyta	1
g25438	5	Streptophytina	1
g25439	9	Spermatophyta	1
g25441	9	Spermatophyta	1
g25442	6	Embryophyta	0.75
g25443	18	Brassicaceae	1
g25444	5	Streptophytina	1
g25447	20	Arabidopsis	1
g25448	5	Streptophytina	1
g25449	5	Streptophytina	1
g25450	5	Streptophytina	1
g25451	20	Arabidopsis	1
g25452	3	Viridiplantae	1
g25454	18	Brassicaceae	1
g25455	9	Spermatophyta	1
g25456	2	Eukaryota	1
g25457	18	Brassicaceae	1
g25458	18	Brassicaceae	1
g25459	11	Mesangiospermae	0.857142857142857
g25460	6	Embryophyta	1
g25461	3	Viridiplantae	1
g25462	3	Viridiplantae	1
g25465	10	Magnoliopsida	1
g25466	11	Mesangiospermae	1
g25467	18	Brassicaceae	1
g25469	6	Embryophyta	1
g25470	5	Streptophytina	0.923076923076923
g25471	18	Brassicaceae	1
g25472	2	Eukaryota	0.933333333333333
g25473	20	Arabidopsis	1
g25475	22	Arabidopsis halleri subsp. gemmifera	1
g25477	2	Eukaryota	0.933333333333333
g25478	17	Brassicales	1
g25479	8	Euphyllophyta	0.9
g25482	20	Arabidopsis	1
g25483	20	Arabidopsis	1
g25485	20	Arabidopsis	1
g25486	9	Spermatophyta	0.555555555555556
g25487	15	rosids	0.4
g25488	10	Magnoliopsida	0.875
g25489	6	Embryophyta	1
g25492	18	Brassicaceae	1
g25493	18	Brassicaceae	1
g25494	18	Brassicaceae	1
g25496	11	Mesangiospermae	1
g25497	20	Arabidopsis	1
g25498	6	Embryophyta	0.833333333333333
g25499	20	Arabidopsis	1
g25500	2	Eukaryota	1
g25501	8	Euphyllophyta	0.8
g25502	18	Brassicaceae	1
g25506	15	rosids	0.8
g25507	6	Embryophyta	1
g25508	8	Euphyllophyta	1
g25509	9	Spermatophyta	0.888888888888889
g25510	15	rosids	1
g25511	22	Arabidopsis halleri subsp. gemmifera	1
g25512	10	Magnoliopsida	1
g25514	18	Brassicaceae	1
g25515	6	Embryophyta	1
g25519	20	Arabidopsis	1
g25520	20	Arabidopsis	1
g25522	18	Brassicaceae	1
g25523	7	Tracheophyta	0.909090909090909
g25524	3	Viridiplantae	0.928571428571429
g25525	7	Tracheophyta	0.818181818181818
g25526	3	Viridiplantae	0.928571428571429
g25527	9	Spermatophyta	1
g25528	6	Embryophyta	0.5
g25529	6	Embryophyta	1
g25530	20	Arabidopsis	1
g25531	9	Spermatophyta	0.888888888888889
g25532	9	Spermatophyta	0.888888888888889
g25533	6	Embryophyta	1
g25535	5	Streptophytina	0.846153846153846
g25537	2	Eukaryota	0.933333333333333
g25538	6	Embryophyta	0.916666666666667
g25539	18	Brassicaceae	1
g25540	18	Brassicaceae	1
g25541	5	Streptophytina	0.923076923076923
g25542	18	Brassicaceae	0.666666666666667
g25543	17	Brassicales	1
g25545	20	Arabidopsis	1
g25546	17	Brassicales	1
g25548	1	cellular organisms	1
g25549	18	Brassicaceae	0.666666666666667
g25550	3	Viridiplantae	1
g25551	20	Arabidopsis	1
g25552	6	Embryophyta	0.833333333333333
g25553	9	Spermatophyta	0.777777777777778
g25554	6	Embryophyta	1
g25555	14	Pentapetalae	1
g25556	8	Euphyllophyta	0.9
g25557	5	Streptophytina	0.923076923076923
g25558	6	Embryophyta	0.916666666666667
g25559	20	Arabidopsis	1
g25560	18	Brassicaceae	1
g25561	18	Brassicaceae	1
g25562	6	Embryophyta	0.916666666666667
g25563	2	Eukaryota	1
g25564	20	Arabidopsis	1
g25565	20	Arabidopsis	1
g25566	17	Brassicales	1
g25569	5	Streptophytina	0.923076923076923
g25570	2	Eukaryota	0.866666666666667
g25571	18	Brassicaceae	1
g25572	18	Brassicaceae	1
g25573	3	Viridiplantae	0.928571428571429
g25574	17	Brassicales	1
g25575	18	Brassicaceae	1
g25578	20	Arabidopsis	1
g25579	6	Embryophyta	0.916666666666667
g25580	18	Brassicaceae	0.666666666666667
g25583	18	Brassicaceae	1
g25584	18	Brassicaceae	1
g25585	18	Brassicaceae	1
g25587	18	Brassicaceae	1
g25588	18	Brassicaceae	1
g25590	18	Brassicaceae	1
g25591	5	Streptophytina	0.846153846153846
g25592	20	Arabidopsis	1
g25593	11	Mesangiospermae	1
g25595	22	Arabidopsis halleri subsp. gemmifera	1
g25597	20	Arabidopsis	1
g25598	6	Embryophyta	1
g25599	3	Viridiplantae	1
g25601	18	Brassicaceae	1
g25602	15	rosids	1
g25603	2	Eukaryota	1
g25604	6	Embryophyta	0.916666666666667
g25605	10	Magnoliopsida	0.875
g25607	18	Brassicaceae	1
g25608	22	Arabidopsis halleri subsp. gemmifera	1
g25609	10	Magnoliopsida	1
g25613	9	Spermatophyta	1
g25614	18	Brassicaceae	1
g25615	15	rosids	1
g25616	7	Tracheophyta	1
g25617	5	Streptophytina	1
g25618	15	rosids	1
g25619	6	Embryophyta	1
g25620	10	Magnoliopsida	1
g25622	18	Brassicaceae	1
g25623	1	cellular organisms	0.875
g25624	5	Streptophytina	1
g25626	2	Eukaryota	0.866666666666667
g25627	2	Eukaryota	1
g25628	10	Magnoliopsida	1
g25629	6	Embryophyta	0.833333333333333
g25630	6	Embryophyta	0.833333333333333
g25631	6	Embryophyta	0.916666666666667
g25632	6	Embryophyta	0.916666666666667
g25633	7	Tracheophyta	0.818181818181818
g25636	9	Spermatophyta	1
g25637	22	Arabidopsis halleri subsp. gemmifera	1
g25638	18	Brassicaceae	1
g25639	20	Arabidopsis	1
g25640	22	Arabidopsis halleri subsp. gemmifera	1
g25641	22	Arabidopsis halleri subsp. gemmifera	1
g25642	22	Arabidopsis halleri subsp. gemmifera	1
g25644	6	Embryophyta	0.916666666666667
g25645	9	Spermatophyta	0.555555555555556
g25646	22	Arabidopsis halleri subsp. gemmifera	1
g25647	22	Arabidopsis halleri subsp. gemmifera	1
g25648	20	Arabidopsis	1
g25651	6	Embryophyta	0.916666666666667
g25652	3	Viridiplantae	0.928571428571429
g25655	22	Arabidopsis halleri subsp. gemmifera	1
g25656	15	rosids	0.4
g25657	2	Eukaryota	1
g25658	6	Embryophyta	0.916666666666667
g25659	2	Eukaryota	0.866666666666667
g25660	18	Brassicaceae	1
g25661	22	Arabidopsis halleri subsp. gemmifera	1
g25662	22	Arabidopsis halleri subsp. gemmifera	1
g25663	20	Arabidopsis	1
g25664	18	Brassicaceae	1
g25668	5	Streptophytina	1
g25669	17	Brassicales	1
g25670	22	Arabidopsis halleri subsp. gemmifera	1
g25671	22	Arabidopsis halleri subsp. gemmifera	1
g25672	22	Arabidopsis halleri subsp. gemmifera	1
g25674	18	Brassicaceae	1
g25675	18	Brassicaceae	1
g25677	18	Brassicaceae	1
g25681	5	Streptophytina	1
g25683	22	Arabidopsis halleri subsp. gemmifera	1
g25686	8	Euphyllophyta	0.8
g25687	3	Viridiplantae	0.857142857142857
g25688	1	cellular organisms	0.9375
g25689	20	Arabidopsis	1
g25693	8	Euphyllophyta	1
g25694	6	Embryophyta	1
g25695	2	Eukaryota	0.933333333333333
g25696	2	Eukaryota	0.933333333333333
g25697	10	Magnoliopsida	1
g25698	20	Arabidopsis	1
g25699	20	Arabidopsis	1
g25700	20	Arabidopsis	1
g25701	3	Viridiplantae	1
g25702	10	Magnoliopsida	0.875
g25703	6	Embryophyta	0.916666666666667
g25704	18	Brassicaceae	1
g25705	17	Brassicales	1
g25706	15	rosids	1
g25707	15	rosids	1
g25708	1	cellular organisms	1
g25709	1	cellular organisms	1
g25710	17	Brassicales	1
g25711	5	Streptophytina	1
g25712	2	Eukaryota	1
g25713	20	Arabidopsis	1
g25714	7	Tracheophyta	0.909090909090909
g25716	6	Embryophyta	0.916666666666667
g25717	18	Brassicaceae	1
g25719	20	Arabidopsis	1
g25720	22	Arabidopsis halleri subsp. gemmifera	1
g25721	18	Brassicaceae	1
g25722	18	Brassicaceae	1
g25723	9	Spermatophyta	0.888888888888889
g25724	3	Viridiplantae	1
g25725	6	Embryophyta	1
g25727	18	Brassicaceae	1
g25728	11	Mesangiospermae	1
g25730	20	Arabidopsis	1
g25731	22	Arabidopsis halleri subsp. gemmifera	1
g25732	11	Mesangiospermae	1
g25733	6	Embryophyta	0.916666666666667
g25734	6	Embryophyta	0.916666666666667
g25735	9	Spermatophyta	1
g25736	10	Magnoliopsida	1
g25737	11	Mesangiospermae	0.857142857142857
g25738	18	Brassicaceae	1
g25739	18	Brassicaceae	1
g25740	17	Brassicales	1
g25741	20	Arabidopsis	1
g25742	20	Arabidopsis	1
g25744	6	Embryophyta	1
g25748	3	Viridiplantae	0.928571428571429
g25749	20	Arabidopsis	1
g25750	2	Eukaryota	1
g25751	2	Eukaryota	1
g25752	18	Brassicaceae	1
g25753	9	Spermatophyta	0.888888888888889
g25754	6	Embryophyta	1
g25755	18	Brassicaceae	1
g25757	18	Brassicaceae	1
g25758	17	Brassicales	1
g25759	3	Viridiplantae	1
g25760	22	Arabidopsis halleri subsp. gemmifera	1
g25761	18	Brassicaceae	1
g25764	18	Brassicaceae	1
g25765	18	Brassicaceae	1
g25766	18	Brassicaceae	1
g25768	6	Embryophyta	0.916666666666667
g25769	17	Brassicales	1
g25770	10	Magnoliopsida	0.5
g25771	18	Brassicaceae	1
g25772	18	Brassicaceae	1
g25773	6	Embryophyta	0.916666666666667
g25774	17	Brassicales	1
g25775	11	Mesangiospermae	1
g25776	6	Embryophyta	0.916666666666667
g25777	11	Mesangiospermae	1
g25778	6	Embryophyta	1
